category,price,color,brand,brand_group,base_color,has_out_of_stock,nb_sizes_total,nb_sizes_available,nb_sizes_out_of_stock,fully_out_of_stock,price_segment
dress,75.0,white,ASOS LUXE,ASOS LUXE,white,True,8,6,2,False,£50-100
dress,38.0,black,River Island,River Island,black,True,6,2,4,False,£20-50
dress,45.0,wine,ASOS DESIGN,ASOS DESIGN,red,True,9,5,4,False,£20-50
dress,195.0,gold floral,Dream Sister Jane,Sister Jane,other,False,5,5,0,False,>£100
dress,35.0,black,Monki,Monki,black,True,11,1,10,False,£20-50
dress,50.0,beige,Monki,Monki,beige,False,7,7,0,False,£50-100
dress,,black,&,&,black,False,4,4,0,False,>£100
dress,65.0,blue/green,Labelrail,Labelrail,blue,True,4,2,2,False,£50-100
dress,55.0,purple,Monki,Monki,purple,False,7,7,0,False,£50-100
dress,54.0,kentucky blue,Vila Petite Bridesmaid,Vila,blue,False,6,6,0,False,£50-100
dress,44.0,black,ASOS DESIGN,ASOS DESIGN,black,True,8,3,5,False,£20-50
dress,,bright floral,Pieces Petite,Pieces,other,True,5,2,3,False,>£100
dress,74.0,beige,Morgan,Morgan,beige,False,6,6,0,False,£50-100
dress,135.0,beige,&,&,beige,False,4,4,0,False,>£100
dress,65.0,sage green,TNFC Bridesmaid,TNFC,green,False,6,6,0,False,£50-100
dress,,grey,Reebok,Reebok,grey,True,5,4,1,False,>£100
dress,,navy blue,Little Mistress,Little Mistress,blue,True,6,3,3,False,>£100
dress,25.0,multi,I Saw It First,I Saw It First,other,False,3,3,0,False,£20-50
dress,85.0,forest green,ASOS DESIGN,ASOS DESIGN,green,True,8,1,7,False,£50-100
dress,,red floral,River Island,River Island,red,True,7,5,2,False,>£100
dress,26.0,khaki,ASOS DESIGN,ASOS DESIGN,green,True,8,6,2,False,£20-50
dress,110.0,sage green,ASOS EDITION,ASOS EDITION,green,True,8,3,5,False,>£100
dress,,multi,Native Youth,Native Youth,other,True,4,3,1,False,>£100
dress,32.0,brown,ASOS DESIGN,ASOS DESIGN,brown,True,8,2,6,False,£20-50
dress,75.0,multi,ASOS DESIGN,ASOS DESIGN,other,True,8,5,3,False,£50-100
dress,75.0,pale pink,ASOS LUXE,ASOS LUXE,pink,True,8,1,7,False,£50-100
dress,,white,AX Paris,AX,white,True,6,2,4,False,>£100
dress,,gingham daisy print,ASOS DESIGN,ASOS DESIGN,other,True,8,6,2,False,>£100
dress,36.0,washed black,Noisy May,Noisy May,grey,True,6,3,3,False,£20-50
dress,88.0,champagne,Pretty Lavish,Pretty Lavish,other,False,6,6,0,False,£50-100
dress,,bright yellow,ASOS DESIGN,ASOS DESIGN,other,True,8,4,4,False,>£100
dress,,multi,Topshop,Topshop,other,True,8,5,3,False,>£100
dress,,multi,Gbemi,Gbemi,other,True,5,4,1,False,>£100
dress,55.0,multi,Rhythm Lavinia,Rhythm,other,True,5,3,2,False,£50-100
dress,48.0,emerald green,ASOS DESIGN,ASOS DESIGN,green,False,8,8,0,False,£20-50
dress,,mono animal,ASOS DESIGN,ASOS DESIGN,other,True,8,6,2,False,>£100
dress,,blue,Bershka,Bershka,blue,True,5,1,4,False,>£100
dress,70.0,multi,Mango,Mango,other,True,5,4,1,False,£50-100
dress,,black,ASOS DESIGN,ASOS DESIGN,black,True,9,8,1,False,>£100
dress,,orange,New Look,New Look,orange,True,7,5,2,False,>£100
dress,26.0,red,ASOS DESIGN,ASOS DESIGN,red,True,9,6,3,False,£20-50
dress,,ditsy tangerine,Motel,Motel,brown,True,6,4,2,False,>£100
dress,75.0,red,French Connection,French Connection,red,True,6,1,5,False,£50-100
dress,,black,Closet London,Closet London,black,True,6,3,3,False,>£100
dress,,beige animal print,Noisy May,Noisy May,beige,False,6,6,0,False,>£100
dress,,white,Bershka,Bershka,white,True,5,3,2,False,>£100
dress,34.0,oatmeal,ASOS DESIGN,ASOS DESIGN,other,True,8,5,3,False,£20-50
dress,100.0,gold,ASOS DESIGN,ASOS DESIGN,other,False,8,8,0,False,>£100
dress,38.0,berry,ASOS DESIGN,ASOS DESIGN,red,True,9,4,5,False,£20-50
dress,,orange,NA-KD X Femmeblk,NA-KD,orange,False,7,7,0,False,>£100
dress,,purple - light,River Island,River Island,purple,True,7,6,1,False,>£100
dress,,blue space dye,&,&,blue,False,4,4,0,False,>£100
dress,125.0,black,ASOS DESIGN,ASOS DESIGN,black,True,8,2,6,False,>£100
dress,36.0,black,ASOS DESIGN,ASOS DESIGN,black,False,8,8,0,False,£20-50
dress,45.0,geo print,Vero Moda,Vero Moda,other,True,6,5,1,False,£20-50
dress,48.0,black,ASOS DESIGN,ASOS DESIGN,black,False,8,8,0,False,£20-50
dress,35.0,pink and brown,Monki,Monki,brown,True,7,4,3,False,£20-50
dress,,multi,Monki,Monki,other,True,7,6,1,False,>£100
dress,42.0,brown,Vero Moda,Vero Moda,brown,False,5,5,0,False,£20-50
dress,65.0,black,Pieces Premium,Pieces,black,True,6,1,5,False,£50-100
dress,68.0,navy,Closet London,Closet London,blue,False,6,6,0,False,£50-100
dress,38.0,black,adidas,adidas,black,True,6,3,3,False,£20-50
dress,,beige,River Island,River Island,beige,True,4,3,1,False,>£100
dress,30.0,blue,Vero Moda,Vero Moda,blue,True,6,5,1,False,£20-50
dress,60.0,silver,Monki,Monki,grey,False,7,7,0,False,£50-100
dress,49.0,mixed flroal,Nobody's Child Petite Rachel,Nobody's,other,False,7,7,0,False,£20-50
dress,,multi,ASOS EDITION,ASOS EDITION,other,True,8,5,3,False,>£100
dress,,ecru,ASYOU,ASYOU,beige,True,8,2,6,False,>£100
dress,,black,adidas,adidas,black,True,7,3,4,False,>£100
dress,,white,The North Face,The North Face,white,True,5,3,2,False,>£100
dress,,pale green,ASOS DESIGN,ASOS DESIGN,green,True,8,2,6,False,>£100
dress,,chocolate,ASOS DESIGN,ASOS DESIGN,brown,True,8,3,5,False,>£100
dress,,multi,ASOS LUXE,ASOS LUXE,other,True,8,5,3,False,>£100
dress,,cherry print,ASOS DESIGN,ASOS DESIGN,red,True,8,5,3,False,>£100
dress,,navy,Jaded Rose,Jaded Rose,blue,True,6,2,4,False,>£100
dress,,blue daisy,Glamorous,Glamorous,blue,True,6,2,4,False,>£100
dress,,multi,Stradivarius,Stradivarius,other,True,5,3,2,False,>£100
dress,,white base floral,Twisted Wunder Plus,Twisted Wunder,white,True,4,3,1,False,>£100
dress,28.0,stripe,ASOS DESIGN,ASOS DESIGN,other,True,8,4,4,False,£20-50
dress,,very peri purple,Closet London,Closet London,purple,False,6,6,0,False,>£100
dress,39.0,khaki,Object,Object,green,True,5,3,2,False,£20-50
dress,,multi print,ASOS DESIGN,ASOS DESIGN,other,True,8,4,4,False,>£100
dress,,khaki,ASOS DESIGN,ASOS DESIGN,green,True,8,3,5,False,>£100
dress,,white,Urban Revivo,Urban,white,False,4,4,0,False,>£100
dress,,red,ASOS DESIGN,ASOS DESIGN,red,True,9,4,5,False,>£100
dress,30.0,pink,Esmee Plus Exclusive,Esmee,pink,True,7,2,5,False,£20-50
dress,85.0,red,adidas,adidas,red,True,9,5,4,False,£50-100
dress,,pink,New Look,New Look,pink,True,7,4,3,False,>£100
dress,65.0,plum,Closet London,Closet London,purple,True,7,5,2,False,£50-100
dress,,navy,Closet London,Closet London,blue,False,6,6,0,False,>£100
dress,45.99,white,New Look,New Look,white,True,8,4,4,False,£20-50
dress,,blue,Monki,Monki,blue,False,7,7,0,False,>£100
dress,,multi,Only Curve,Only,other,True,4,3,1,False,>£100
dress,42.0,fiery red aop,Vero Moda,Vero Moda,red,True,4,3,1,False,£20-50
dress,,multicoloured,Nobody's Child Plus Alexa,Nobody's,red,False,4,4,0,False,>£100
dress,,white,&,&,white,True,5,4,1,False,>£100
dress,37.99,oatmeal,Miss Selfridge,Miss Selfridge,other,False,4,4,0,False,£20-50
dress,40.0,green,The Frolic Maternity,The,green,True,6,4,2,False,£20-50
dress,75.0,black,ASOS LUXE,ASOS LUXE,black,True,8,6,2,False,£50-100
dress,,blue,River Island,River Island,blue,True,7,3,4,False,>£100
dress,28.0,black,Only Tall,Only,black,True,6,2,4,False,£20-50
dress,42.0,bright abstract,ASOS DESIGN,ASOS DESIGN,other,True,8,6,2,False,£20-50
dress,25.99,blue,Bershka,Bershka,blue,True,4,1,3,False,£20-50
dress,49.0,green,Nobody's Child Petite Callie,Nobody's,green,False,7,7,0,False,£20-50
dress,,cream and black,Trendyol,Trendyol,white,True,4,3,1,False,>£100
dress,,black,Monki,Monki,black,False,7,7,0,False,>£100
dress,32.0,stone,Edikted,Edikted,other,True,5,2,3,False,£20-50
dress,75.0,black,Y.A.S,Y.A.S,black,True,6,1,5,False,£50-100
dress,,brown,Mango,Mango,brown,True,7,5,2,False,>£100
dress,47.0,grey,River Island,River Island,grey,False,3,3,0,False,£20-50
dress,49.0,pink ditsy floral,Nobody's Child Petite Felicia,Nobody's,pink,False,7,7,0,False,£20-50
dress,45.0,green leopard,Nobody's Child Maternity Selena,Nobody's,green,True,7,1,6,False,£20-50
dress,75.0,floral print,Y.A.S,Y.A.S,other,True,6,5,1,False,£50-100
dress,27.99,black,New Look,New Look,black,True,5,1,4,False,£20-50
dress,45.0,khaki,JJXX,JJXX,green,False,5,5,0,False,£20-50
dress,,pink,&,&,pink,False,4,4,0,False,>£100
dress,95.0,black,&,&,black,True,7,6,1,False,£50-100
dress,110.0,sage green,ASOS EDITION,ASOS EDITION,green,True,8,5,3,False,>£100
dress,60.0,sage green,Closet London,Closet London,green,False,6,6,0,False,£50-100
dress,22.0,multi,I Saw It First,I Saw It First,other,False,3,3,0,False,£20-50
dress,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,3,5,False,>£100
dress,,pink orange floral,Vila,Vila,orange,True,7,5,2,False,>£100
dress,,orange print,Vero Moda,Vero Moda,orange,True,6,3,3,False,>£100
dress,,multi,Topshop,Topshop,other,True,8,3,5,False,>£100
dress,,black,Noisy May,Noisy May,black,True,6,4,2,False,>£100
dress,,grey,The North Face,The North Face,grey,True,5,4,1,False,>£100
dress,,red white floral,Glamorous Curve,Glamorous,red,False,6,6,0,False,>£100
dress,48.0,neutral,Topshop Tall,Topshop,other,True,5,3,2,False,£20-50
dress,,navy,River Island,River Island,blue,True,7,3,4,False,>£100
dress,,bright pink,COLLUSION,COLLUSION,pink,True,8,5,3,False,>£100
dress,55.0,cream,ASOS DESIGN,ASOS DESIGN,white,True,8,5,3,False,£50-100
dress,,red gingham,ASOS DESIGN,ASOS DESIGN,red,True,8,7,1,False,>£100
dress,,cherry/leopard print,Never Fully Dressed Plus,Never,red,False,2,2,0,False,>£100
dress,,blue,Missguided,Missguided,blue,True,7,1,6,False,>£100
dress,,orange,Labelrail,Labelrail,orange,True,7,6,1,False,>£100
dress,88.0,ivory,Pretty Lavish,Pretty Lavish,white,True,6,5,1,False,£50-100
dress,75.0,white,Band Of Stars,Band,white,True,6,2,4,False,£50-100
dress,,orange,NA-KD,NA-KD,orange,True,7,6,1,False,>£100
dress,,bright green,Only,Only,green,True,6,4,2,False,>£100
dress,,mustard,ASOS DESIGN,ASOS DESIGN,other,True,8,5,3,False,>£100
dress,,pink - bright,River Island,River Island,pink,True,4,1,3,False,>£100
dress,,black,Topshop,Topshop,black,True,8,5,3,False,>£100
dress,,orange,River Island,River Island,orange,True,4,3,1,False,>£100
dress,,silver,River Island,River Island,grey,False,6,6,0,False,>£100
dress,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,4,4,False,>£100
dress,32.0,stone,ASOS DESIGN,ASOS DESIGN,other,True,8,4,4,False,£20-50
dress,,orange,Only,Only,orange,True,6,5,1,False,>£100
dress,19.99,stone,Pull&Bear,Pull&Bear,other,True,5,3,2,False,<£20
dress,,green,Miss Selfridge,Miss Selfridge,green,False,4,4,0,False,>£100
dress,,orange check,Flounce London,Flounce London,orange,True,6,5,1,False,>£100
dress,38.0,black sequin,Extro,Extro,black,True,6,5,1,False,£20-50
dress,46.0,brown,ASOS DESIGN,ASOS DESIGN,brown,True,8,3,5,False,£20-50
dress,42.0,charcoal,ASOS DESIGN,ASOS DESIGN,grey,True,8,3,5,False,£20-50
dress,,navy,Closet London,Closet London,blue,True,6,4,2,False,>£100
dress,55.0,navy,Closet London,Closet London,blue,False,6,6,0,False,£50-100
dress,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,5,3,False,>£100
dress,16.99,black,Cotton,Cotton,black,True,5,2,3,False,<£20
dress,,tbc print,ASOS DESIGN,ASOS DESIGN,other,True,8,5,3,False,>£100
dress,79.0,sage green,Trendyol,Trendyol,green,True,5,4,1,False,£50-100
dress,48.0,sage,NA-KD,NA-KD,green,True,7,6,1,False,£20-50
dress,,bottle green,Trendyol,Trendyol,green,True,5,4,1,False,>£100
dress,35.0,black,Vero Moda,Vero Moda,black,True,4,3,1,False,£20-50
other,34.0,oatmeal,ASOS DESIGN,ASOS DESIGN,other,False,8,8,0,False,£20-50
dress,65.0,fuschia,Little Mistress,Little Mistress,other,True,6,2,4,False,£50-100
dress,,pink - medium,River Island,River Island,pink,True,7,6,1,False,>£100
dress,88.0,gold burnout,Hope,Hope,other,True,6,1,5,False,£50-100
dress,88.0,pumpkin pie,Free People,Free People,other,True,4,3,1,False,£50-100
dress,55.0,pink,Nobody's Child Maternity Clementine,Nobody's,pink,True,7,6,1,False,£50-100
dress,42.0,multi,Only Premium,Only,other,True,6,3,3,False,£20-50
dress,32.0,copper,Noisy May,Noisy May,other,True,6,5,1,False,£20-50
dress,72.0,cloud dancer,Vila Petite Bridal,Vila,other,False,6,6,0,False,£50-100
dress,42.0,blue/green,Nobody's Child Plus Vanessa,Nobody's,blue,False,4,4,0,False,£20-50
dress,39.0,black,Weekday,Weekday,black,False,6,6,0,False,£20-50
dress,15.0,black,I Saw It First,I Saw It First,black,False,3,3,0,False,<£20
dress,,white,ASOS DESIGN,ASOS DESIGN,white,True,8,4,4,False,>£100
dress,,pink floral,Vila,Vila,pink,True,6,3,3,False,>£100
dress,,blue,ASOS DESIGN,ASOS DESIGN,blue,True,8,6,2,False,>£100
dress,,green,ASOS EDITION,ASOS EDITION,green,True,8,7,1,False,>£100
dress,38.0,white,ASOS DESIGN,ASOS DESIGN,white,True,8,2,6,False,£20-50
dress,,navy,Labelrail,Labelrail,blue,True,7,6,1,False,>£100
dress,,multi,Naked Wardrobe,Naked,other,True,5,4,1,False,>£100
dress,,green,Reclaimed Vintage,Reclaimed Vintage,green,False,7,7,0,False,>£100
dress,,purple,Miss Selfridge,Miss Selfridge,purple,False,8,8,0,False,>£100
dress,35.0,black,ASOS DESIGN,ASOS DESIGN,black,True,8,4,4,False,£20-50
dress,39.99,grey,Urban Revivo,Urban,grey,True,6,3,3,False,£20-50
dress,,bright green,ASOS EDITION,ASOS EDITION,green,True,8,4,4,False,>£100
dress,,multi,Vero Moda,Vero Moda,other,True,6,5,1,False,>£100
dress,,lemon,ASOS DESIGN,ASOS DESIGN,other,True,8,2,6,False,>£100
dress,,cream,Pretty Lavish,Pretty Lavish,white,False,4,4,0,False,>£100
dress,,sage,ASOS DESIGN,ASOS DESIGN,green,True,8,5,3,False,>£100
dress,,saffron,ASOS DESIGN,ASOS DESIGN,other,True,8,4,4,False,>£100
dress,,orange flame,ASOS DESIGN,ASOS DESIGN,orange,True,8,3,5,False,>£100
dress,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,4,4,False,>£100
dress,20.0,bright blue,Noisy May,Noisy May,blue,True,6,4,2,False,£20-50
dress,,orange,ASOS DESIGN,ASOS DESIGN,orange,True,8,6,2,False,>£100
dress,85.0,purple floral,Hope,Hope,purple,False,4,4,0,False,£50-100
dress,,blue,Topshop,Topshop,blue,True,4,1,3,False,>£100
dress,,floral,ASOS DESIGN,ASOS DESIGN,other,True,9,5,4,False,>£100
dress,46.0,black,Flounce London,Flounce London,black,True,6,4,2,False,£20-50
dress,,pop green,ASOS DESIGN,ASOS DESIGN,green,True,8,4,4,False,>£100
dress,,rust,Extro,Extro,orange,False,6,6,0,False,>£100
dress,100.0,forest green,ASOS DESIGN,ASOS DESIGN,green,True,8,1,7,False,>£100
dress,70.0,groovy daisy,Damson Madder Hettie,Damson,other,True,6,2,4,False,£50-100
dress,48.0,black white dots,Vila Curve,Vila,white,True,5,3,2,False,£20-50
dress,70.0,white,Tommy Jeans,Tommy Jeans,white,True,6,4,2,False,£50-100
dress,,pink,Starlet,Starlet,pink,True,6,3,3,False,>£100
dress,44.0,lime green,Trendyol,Trendyol,green,False,5,5,0,False,£20-50
dress,,ivory,Closet London,Closet London,white,False,6,6,0,False,>£100
dress,22.0,blue leopard,Vila,Vila,blue,True,6,1,5,False,£20-50
dress,,plum,Closet London,Closet London,purple,True,5,3,2,False,>£100
dress,19.99,black pattern,New Look,New Look,black,True,7,3,4,False,<£20
dress,60.0,black,The North Face,The North Face,black,False,5,5,0,False,£50-100
dress,58.0,burgundy,Jaded Rose,Jaded Rose,red,True,5,2,3,False,£50-100
dress,55.0,orange,ASOS DESIGN,ASOS DESIGN,orange,True,8,7,1,False,£50-100
dress,,floral,Bershka,Bershka,other,True,4,2,2,False,>£100
dress,,black,Weekday,Weekday,black,True,6,4,2,False,>£100
dress,39.0,green floral,Vero Moda,Vero Moda,green,True,7,2,5,False,£20-50
dress,35.0,blue,Noisy May,Noisy May,blue,False,6,6,0,False,£20-50
dress,110.0,black,&,&,black,True,4,2,2,False,>£100
dress,65.0,leather brown,Mamalicious Maternity,Mamalicious,brown,True,6,4,2,False,£50-100
dress,65.0,green,Nobody's Child Henrietta,Nobody's,green,False,5,5,0,False,£50-100
dress,30.0,black,ASOS DESIGN,ASOS DESIGN,black,True,8,6,2,False,£20-50
dress,95.0,black,Y.A.S,Y.A.S,black,False,6,6,0,False,£50-100
dress,58.0,black,Vesper,Vesper,black,True,6,1,5,False,£50-100
dress,199.0,jewel green,AllSaints,AllSaints,green,False,7,7,0,False,>£100
dress,55.0,off white,Monki,Monki,white,False,7,7,0,False,£50-100
dress,25.99,brown,New Look,New Look,brown,True,5,2,3,False,£20-50
dress,65.0,blue,Topshop,Topshop,blue,False,2,2,0,False,£50-100
dress,55.0,pink,Monki,Monki,pink,False,7,7,0,False,£50-100
dress,45.0,purple,Pieces Petite,Pieces,purple,True,6,5,1,False,£20-50
dress,110.0,dusky blue,ASOS EDITION,ASOS EDITION,blue,True,8,3,5,False,>£100
dress,,winter rose,Closet London,Closet London,pink,False,6,6,0,False,>£100
dress,,black,Jordan Essential,Jordan,black,True,6,3,3,False,>£100
dress,24.99,burgundy,ASYOU,ASYOU,red,True,11,6,5,False,£20-50
dress,32.0,light pink,Simmi,Simmi,pink,False,6,6,0,False,£20-50
dress,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,4,4,False,>£100
dress,,blue,ASOS DESIGN,ASOS DESIGN,blue,True,8,5,3,False,>£100
dress,,bright blue,ASOS DESIGN,ASOS DESIGN,blue,True,8,5,3,False,>£100
dress,,pink,Native Youth,Native Youth,pink,True,4,2,2,False,>£100
dress,,black,Stradivarius,Stradivarius,black,True,5,3,2,False,>£100
dress,60.0,pink,Naked Wardrobe,Naked,pink,True,5,3,2,False,£50-100
dress,75.0,sage,ASOS DESIGN,ASOS DESIGN,green,True,8,4,4,False,£50-100
dress,,white,Aria Cove,Aria,white,True,6,2,4,False,>£100
dress,,sage,ASOS DESIGN,ASOS DESIGN,green,True,8,5,3,False,>£100
dress,26.0,multi,I Saw It First,I Saw It First,other,False,3,3,0,False,£20-50
dress,,white,ASOS DESIGN,ASOS DESIGN,white,True,8,4,4,False,>£100
dress,,coral,First Distraction The Label,First,pink,True,4,3,1,False,>£100
dress,99.0,polka dot,Forever New Petite,Forever,other,True,6,4,2,False,£50-100
dress,48.0,pink/red leopard,Collective,Collective,red,True,6,5,1,False,£20-50
dress,,cream,River Island,River Island,white,True,7,3,4,False,>£100
dress,,blue,Whistles,Whistles,blue,True,8,6,2,False,>£100
dress,,white,Starlet,Starlet,white,True,6,3,3,False,>£100
dress,,black,Topshop,Topshop,black,True,5,4,1,False,>£100
dress,,black,COLLUSION,COLLUSION,black,True,8,3,5,False,>£100
dress,,black,Topshop,Topshop,black,True,8,4,4,False,>£100
dress,48.0,fuchsia,TFNC,TFNC,pink,True,6,5,1,False,£20-50
dress,65.0,black,Topshop,Topshop,black,True,4,3,1,False,£50-100
dress,32.0,black,ASOS DESIGN,ASOS DESIGN,black,True,9,2,7,False,£20-50
dress,,hot pink,ASYOU,ASYOU,pink,True,8,3,5,False,>£100
dress,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,4,4,False,>£100
dress,50.0,orange,Topshop Tall,Topshop,orange,False,5,5,0,False,£50-100
dress,,baby blue,Trendyol,Trendyol,blue,True,4,3,1,False,>£100
dress,139.0,dark green,Whistles,Whistles,green,False,5,5,0,False,>£100
dress,,plum,Closet London,Closet London,purple,False,6,6,0,False,>£100
top,,oatmeal,ASOS EDITION,ASOS EDITION,other,False,4,4,0,False,>£100
dress,,oyster,Never Fully Dressed Plus,Never,other,False,2,2,0,False,>£100
dress,34.0,blue floral,Glamorous Curve,Glamorous,blue,True,6,5,1,False,£20-50
dress,,white,New Look,New Look,white,True,8,4,4,False,>£100
dress,205.0,clubhouse cream,Polo Ralph Lauren,Polo Ralph Lauren,white,False,7,7,0,False,>£100
dress,26.0,black,Vero Moda,Vero Moda,black,True,5,3,2,False,£20-50
dress,37.99,khaki,Miss Selfridge,Miss Selfridge,green,False,4,4,0,False,£20-50
dress,,pink white ditsy,Glamorous,Glamorous,pink,False,4,4,0,False,>£100
dress,29.99,green,Miss Selfridge,Miss Selfridge,green,False,4,4,0,False,£20-50
dress,,black aop disa,Vero Moda,Vero Moda,black,True,6,3,3,False,>£100
dress,25.99,black,Bershka,Bershka,black,True,4,2,2,False,£20-50
dress,38.0,multi,ASOS DESIGN,ASOS DESIGN,other,True,8,7,1,False,£20-50
dress,28.99,char radial black,Cotton,Cotton,black,False,6,6,0,False,£20-50
dress,35.0,black,NA-KD,NA-KD,black,True,7,2,5,False,£20-50
dress,50.0,pink,Monki,Monki,pink,True,7,5,2,False,£50-100
dress,,emerald,Closet London,Closet London,green,True,6,5,1,False,>£100
dress,98.0,black,Never Fully Dressed,Never,black,True,6,4,2,False,£50-100
dress,130.0,dusky pink,Lace,Lace,pink,False,6,6,0,False,>£100
dress,170.0,black/silver,Starlet,Starlet,grey,True,6,4,2,False,>£100
dress,110.0,black,&,&,black,False,4,4,0,False,>£100
dress,65.0,brown,Jaded London,Jaded,brown,True,6,4,2,False,£50-100
dress,,pink,Pieces Maternity,Pieces,pink,True,5,3,2,False,>£100
dress,110.0,mocha,ASOS EDITION,ASOS EDITION,brown,True,8,1,7,False,>£100
dress,28.0,blue floral,Daisy Street,Daisy Street,blue,True,6,2,4,False,£20-50
dress,,brown,Bershka,Bershka,brown,True,5,2,3,False,>£100
dress,110.0,sage green,ASOS EDITION,ASOS EDITION,green,True,8,6,2,False,>£100
dress,,floral print,ASOS DESIGN,ASOS DESIGN,other,True,8,2,6,False,>£100
dress,65.0,blush,ASOS DESIGN,ASOS DESIGN,pink,True,9,6,3,False,£50-100
dress,75.0,black,ASOS DESIGN,ASOS DESIGN,black,True,8,3,5,False,£50-100
dress,,sage floral,ASOS DESIGN,ASOS DESIGN,green,True,9,4,5,False,>£100
dress,130.0,blue,ASOS LUXE,ASOS LUXE,blue,True,8,2,6,False,>£100
dress,,orange,Bershka,Bershka,orange,True,4,3,1,False,>£100
dress,110.0,orchid,ASOS EDITION,ASOS EDITION,other,True,8,6,2,False,>£100
dress,,black,Topshop,Topshop,black,True,5,2,3,False,>£100
dress,,bright pink,ASOS DESIGN,ASOS DESIGN,pink,True,8,4,4,False,>£100
